video_id,pitch_mean,pitch_std,energy_mean,energy_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,spectral_centroid_mean,zcr_mean,word_count,sentence_count,avg_word_length,vocab_diversity,filler_word_ratio,curiosity_score,critical_thinking_score,creativity_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,interview_score,overall_performance
23,325.8700235289095,73.00529933065614,0.0432596467435359,0.0623855143785476,-347.1409606933594,109.65208435058594,56.84636688232422,51.07152557373047,-8.014274597167969,37.1391830444336,16.111135482788086,29.51101875305176,-12.103692054748535,20.14963722229004,-12.689797401428224,19.59012794494629,-20.355419158935547,17.499956130981445,-15.968655586242676,14.93132209777832,-11.823081016540527,13.321832656860352,-6.461257457733154,9.456997871398926,-12.400879859924316,12.020467758178713,-10.054819107055664,12.29818058013916,-3.412572860717773,9.674169540405272,1627.840208693787,0.124434999082232,57,4,5.035087719298246,0.8070175438596491,0.0175438596491228,2.94,3.51,2.94,-0.0428948179426281,0.382660491636983,-0.0759058498065817,-0.0822547106194869,0.2580690025362723,-0.1005778687583504,-0.2439837953293982
24,161.71685490062782,60.73675877779107,0.0242870356887578,0.0184832997620105,-241.31103515625,78.85569763183594,75.29016876220703,33.38582229614258,10.209220886230469,19.65219688415528,12.90050220489502,10.903664588928224,-0.5017226338386536,7.357131481170654,6.71362829208374,8.475491523742676,-1.2407931089401243,8.61522388458252,-3.948742866516113,8.346694946289062,1.3603544235229492,7.351251125335693,-4.336009979248047,7.07647180557251,-2.4833083152771,7.41427755355835,-1.4986612796783447,6.771704196929932,-2.992469787597656,6.197380542755127,2151.2632970941827,0.1443626767113095,13,1,3.769230769230769,0.9230769230769232,0.0,4.06,4.21,4.06,0.7963643290489768,0.9077063670023646,0.8218475523444508,0.9893623809784662,-0.169557231986253,1.219667063000902,1.3688643008833796
25,187.4714182078268,112.16236297512674,0.015189410187304,0.021188398823142,-456.4879455566406,134.02716064453125,86.57709503173828,59.02001953125,1.080215573310852,34.08165740966797,7.708531379699707,24.821815490722656,-4.635631084442139,14.87993049621582,-2.652581691741944,10.62418270111084,-3.427208423614502,11.795467376708984,-13.484810829162598,13.674979209899902,-10.78704833984375,9.601820945739746,-16.907846450805664,12.237228393554688,-15.421939849853516,12.497994422912598,-2.3303146362304688,10.41245174407959,-3.5842397212982178,7.634452342987059,1547.1304723961262,0.1112312814233703,33,3,4.545454545454546,0.8787878787878788,0.0,3.64,3.53,3.64,0.4820261033581944,0.3990322768144183,0.2150797833279184,0.5983796017587406,-0.2370932796094975,0.3654511657418497,0.4971056885752126
26,177.4157699213316,75.52524535487206,0.0301111079752445,0.0275812912732362,-288.2582702636719,89.7898941040039,88.18964385986328,45.01296615600586,7.881377696990967,19.67381858825684,12.92630100250244,19.8636417388916,-0.5348154902458191,18.49804306030273,8.062925338745117,11.892610549926758,-0.8022124171257019,12.607417106628418,5.821094989776611,11.42560863494873,-4.499356269836426,11.337671279907228,-2.461871385574341,11.209437370300291,-6.525001525878906,9.09945297241211,-2.7840192317962646,7.715253353118896,-0.3153389096260071,8.502275466918945,1861.55516860069,0.1307690416324576,178,1,4.814606741573034,0.6629213483146067,0.0112359550561797,2.28,2.33,2.28,-0.5416556178534402,-0.5047245636995492,-0.4463693301081551,-0.1994946896543267,0.1216207807801309,-0.63468063051982,-0.7450784568181533
27,261.04751723134353,98.569762478456,0.0395294204354286,0.0349834933876991,-379.07025146484375,80.22271728515625,112.63106536865234,56.46128463745117,14.592182159423828,30.771833419799805,-6.041928768157959,26.44171142578125,-12.267986297607422,15.139012336730955,-14.107465744018556,20.280576705932617,-8.567893981933594,14.02348518371582,-7.208137512207031,13.579822540283203,-12.849066734313965,12.625764846801758,-11.362777709960938,10.657447814941406,-9.154289245605469,10.099489212036133,-4.948781967163086,9.322527885437012,-6.149363040924072,8.662348747253418,1459.3738217161392,0.1297211033837345,112,6,4.964285714285714,0.7232142857142857,0.0,3.15,2.88,3.15,0.1158199890095463,-0.089366890200496,0.287872572415523,0.047164573673122,0.2460147181438571,-0.1844048083760983,-0.1545101225974152
28,147.02083404257905,54.89782303036871,0.0222378969192504,0.0200681891292333,-363.1442260742188,103.38599395751952,96.09998321533205,49.04379653930664,6.094886779785156,28.02896308898925,19.000720977783203,27.892757415771484,2.0677144527435303,16.766931533813477,2.2527008056640625,13.751628875732422,-0.2157058715820312,15.082988739013672,-12.648544311523438,16.366840362548828,-2.361368656158448,11.476554870605469,2.41963529586792,13.823972702026367,-1.995461702346801,9.305792808532717,-2.575479984283448,9.02919578552246,-9.06602668762207,11.119794845581056,1724.1709179040754,0.1261729661312849,34,3,4.941176470588236,0.8235294117647058,0.0,3.53,3.32,3.53,0.3955632532027879,0.2421686308953653,0.1491969567678335,0.4243593375467298,-0.0166370201892263,0.1851817495043964,0.2849386527372574
29,186.79679428731663,98.1452002202558,0.0033611415419727,0.0048956722021102,-621.1534423828125,114.96876525878906,81.28884887695312,58.86969757080078,9.6076078414917,28.728376388549805,16.29962158203125,28.125694274902344,5.034165859222412,13.929316520690918,-12.398191452026367,22.83683204650879,-7.999052047729492,16.060897827148438,-1.6424018144607544,11.09682559967041,-6.081265449523926,9.787769317626951,-3.3849573135375977,11.251296997070312,-5.158738136291504,6.938581943511963,-6.628964900970459,7.853941440582275,-3.913454532623291,7.115119457244873,1945.122744319234,0.1473847710654596,22,3,4.454545454545454,0.9090909090909092,0.0,4.15,3.87,4.15,0.863730636195499,0.6500252795649848,0.874953364881394,0.7094824627549402,-0.1640746262845501,1.2031396920859472,1.0197698835288258
30,197.495166178418,67.51650608543397,0.0365020632743835,0.0255146343261003,-304.25360107421875,107.30182647705078,62.29774475097656,50.479469299316406,15.24079704284668,25.79086875915528,28.409160614013672,31.17144775390625,18.27866744995117,21.651674270629883,-2.9208011627197266,18.653091430664062,-8.986349105834961,16.451034545898438,-7.291990756988525,14.424498558044434,-7.137113094329834,15.1549072265625,-2.7653229236602783,15.767186164855955,-7.633017063140869,13.291945457458496,2.5399131774902344,12.177990913391112,-2.3409130573272705,10.887381553649902,2064.122041267649,0.1439206986497545,211,14,4.649289099526066,0.6777251184834123,0.0094786729857819,1.69,1.84,1.69,-0.984332196989771,-0.8679803006214121,-0.971040660930076,-0.8535759483386678,0.2348371165088366,-1.141533468203016,-0.9668453450979688
31,251.10329078887284,90.60458611221392,0.0327652506530284,0.0274778213351964,-307.151611328125,95.2241668701172,91.2773208618164,36.74642562866211,1.2572919130325315,27.80659294128418,16.775405883789062,23.557279586791992,-12.176091194152832,15.683632850646973,-6.353271007537842,15.16503620147705,-9.026947021484377,12.314094543457031,-1.9887232780456543,11.106993675231934,2.280503988265991,12.167031288146973,-4.7241740226745605,11.391056060791016,-1.26262629032135,9.34642219543457,-1.1466774940490725,10.048089027404783,-9.085352897644045,9.51284122467041,1714.4397181198128,0.1203008186303827,75,7,5.093333333333334,0.7733333333333333,0.04,2.47,2.77,2.47,-0.3996379083480548,-0.176095239130707,-0.4421323752260598,-0.5107757658616198,-0.0717745826752728,-0.4595328451623531,-0.7250117098011557
32,285.8489614444892,125.35467736241506,0.0170597899705171,0.0163626875728368,-420.26312255859375,132.98602294921875,108.44608306884766,40.230690002441406,-3.9930319786071777,15.150196075439451,2.389561176300049,25.419937133789062,-7.430161952972412,17.929920196533203,-20.7799072265625,23.00605010986328,-13.769099235534668,15.27121353149414,-23.259641647338867,22.906147003173828,-14.51938819885254,13.147971153259276,-15.720144271850586,10.550183296203612,-4.21212911605835,11.963709831237791,-4.660785675048828,11.988936424255373,-10.802560806274414,8.219937324523926,1256.1113704539994,0.080419921875,4,1,4.75,1.0,0.0,4.1,3.84,4.1,0.8259452566866399,0.6286924362936,0.8307173151331536,1.2837377841503574,0.1511137508525554,1.231545161834464,1.242304743828098
